Log10 Mass (10^11 Msun); halo #/Mpc^3/bin with bin 0.200000 dex
       8.1000004       17.640150
       8.3000002       11.281800
       8.5000000       7.1952999
       8.6999998       4.5739499
       8.8999996       2.8963400
       9.1000004       1.8257000
       9.3000002       1.1446450
       9.5000000      0.71310999
       9.6999998      0.44093499
       9.8999996      0.27024000
       10.100000      0.16388550
       10.300000     0.098153499
       10.500000     0.057917499
       10.700000     0.033572499
       10.900000     0.019051300
       11.100000     0.010537950
       11.300000    0.0056519999
       11.500000    0.0029204050
       11.700000    0.0014421350
       11.900000   0.00067381399
       12.100000   0.00029418500
       12.300000   0.00011814350
       12.500000   4.2782499e-05
       12.700001   1.3620030e-05
       12.900000   3.6903799e-06
       13.100000   8.1626199e-07
       13.300000   1.3964105e-07
       13.500000   1.7222785e-08
       13.700001   1.3966830e-09
       13.900000   6.5928904e-11
       14.100000   1.5388309e-12
       14.300000   1.4225714e-14
       14.500000   3.8316661e-17
       14.700001   1.9538100e-20
